Loan_ID,Issue_Date,Borrower_City,Employment_Type,Annual_Income_INR,Loan_Purpose,Loan_Amount_INR,Funded_Amount_INR,Interest_Rate,Loan_Term_Months,Risk_Grade,Loan_Status,Total_Repayment_INR,Investor_Count,Income_Verification,Loan_Channel,Year
P2P100651,2021-09-24,Bengaluru,Salaried,28400.0,Debt Consolidation,119500.0,118600.0,12.32,36,B,Completed,144900.0,3,Verified,Mobile App,2021
P2P101559,2025-06-15,Hyderabad,Salaried,138600.0,Debt Consolidation,326100.0,319000.0,10.6,24,B,Completed,367100.0,8,Not Verified,Mobile App,2025
P2P100504,2025-05-14,Bengaluru,Salaried,52000.0,Travel,59400.0,57000.0,14.68,36,C,Completed,73900.0,1,Verified,Mobile App,2025
P2P100923,2025-08-22,Mumbai,Self-employed,54700.0,Vehicle,83300.0,79000.0,15.74,36,C,Completed,109900.0,2,Verified,Mobile App,2025
P2P100160,2025-01-27,Ahmedabad,Salaried,31100.0,Small Business,54000.0,51600.0,12.45,36,B,Active,22300.0,2,Verified,Web,2025
P2P101419,2023-12-02,Bengaluru,Salaried,50900.0,Debt Consolidation,178100.0,177900.0,10.61,60,A,Completed,230400.0,4,Not Verified,Mobile App,2023
P2P100883,2021-03-02,Delhi,Business Owner,56100.0,Debt Consolidation,196800.0,193200.0,11.1,36,A,Completed,232600.0,4,Verified,Mobile App,2021
P2P100538,2022-10-28,Jaipur,Self-employed,49000.0,Debt Consolidation,323300.0,303800.0,13.92,36,C,Completed,416000.0,6,Verified,Web,2022
P2P101720,2022-10-08,Lucknow,Salaried,42600.0,Debt Consolidation,325800.0,316600.0,16.08,48,D,Completed,465100.0,11,Verified,Mobile App,2022
P2P100241,2025-10-18,Jaipur,Self-employed,25000.0,Vehicle,141100.0,132100.0,18.09,36,D,Active,92000.0,4,Verified,Web,2025
P2P100014,2022-08-07,Hyderabad,Salaried,75900.0,Debt Consolidation,362700.0,356800.0,13.94,36,C,Active,173800.0,10,Verified,Mobile App,2022
P2P101682,2025-12-01,Hyderabad,Salaried,128700.0,Debt Consolidation,257800.0,252600.0,14.32,24,C,Completed,312400.0,6,Verified,Web,2025
P2P100476,2025-12-23,Jaipur,Salaried,63600.0,Vehicle,462200.0,455500.0,11.89,60,B,Completed,605900.0,14,Verified,Web,2025
P2P101905,2025-02-18,Bengaluru,Salaried,72400.0,Vehicle,589400.0,572600.0,16.53,12,D,Active,234700.0,14,Verified,Mobile App,2025
P2P101871,2025-05-19,Ahmedabad,Salaried,61900.0,Home Improvement,333500.0,301500.0,18.81,36,D,Completed,443100.0,8,Verified,Mobile App,2025
P2P100929,2024-09-11,Chennai,Self-employed,34500.0,Small Business,212600.0,201000.0,17.9,24,D,Active,81900.0,4,Verified,Web,2024
P2P101339,2021-08-10,Chennai,Business Owner,21700.0,Medical,72800.0,70400.0,10.15,60,A,Completed,92800.0,2,Verified,Web,2021
P2P101386,2023-04-06,Delhi,Salaried,70200.0,Vehicle,81700.0,75800.0,13.2,12,C,Completed,92000.0,2,Verified,Mobile App,2023
P2P101615,2023-04-20,Mumbai,Salaried,48600.0,Home Improvement,517500.0,477200.0,15.9,36,C,Completed,646300.0,13,Verified,Web,2023
P2P101345,2025-02-14,Hyderabad,Freelancer,23700.0,Education,304900.0,278400.0,9.8,48,A,Active,241800.0,6,Verified,Web,2025
P2P100796,2025-07-25,Mumbai,Salaried,53400.0,Medical,98900.0,91400.0,11.28,48,B,Completed,127400.0,2,Verified,Mobile App,2025
P2P101697,2021-03-21,Delhi,Salaried,115700.0,Travel,303600.0,302000.0,11.93,48,C,Late,176800.0,9,Verified,Mobile App,2021
P2P101589,2023-10-18,Hyderabad,Freelancer,59300.0,Debt Consolidation,496400.0,476400.0,8.3,48,A,Active,217800.0,10,Verified,Web,2023
P2P100356,2024-09-24,Lucknow,Self-employed,109800.0,Debt Consolidation,642100.0,613200.0,11.92,36,C,Active,462000.0,14,Verified,Web,2024
P2P101059,2024-01-19,Jaipur,Salaried,39100.0,Debt Consolidation,555100.0,502900.0,14.65,36,C,Completed,699700.0,16,Verified,Web,2024
P2P100335,2021-05-21,Mumbai,Salaried,65300.0,Debt Consolidation,503800.0,455900.0,19.77,48,D,Completed,741000.0,15,Verified,Web,2021
P2P100689,2025-03-20,Pune,Salaried,71700.0,Education,622900.0,595500.0,14.19,24,C,Active,300100.0,22,Verified,Web,2025
P2P101401,2022-04-23,Bengaluru,Salaried,40900.0,Debt Consolidation,322200.0,290100.0,10.31,12,A,Completed,343700.0,6,Verified,Mobile App,2022
P2P100185,2022-11-21,Bengaluru,Salaried,49600.0,Small Business,288500.0,288000.0,8.6,24,A,Active,176500.0,7,Verified,Web,2022
P2P100824,2023-08-22,Lucknow,Salaried,23000.0,Debt Consolidation,229400.0,209900.0,8.5,36,A,Active,107500.0,7,Verified,Web,2023
P2P101448,2025-06-13,Mumbai,Self-employed,102900.0,Small Business,465300.0,460200.0,9.55,24,B,Active,256100.0,10,Verified,Mobile App,2025
P2P101879,2023-02-12,Chennai,Salaried,18000.0,Education,87400.0,82600.0,13.44,36,C,Defaulted,34700.0,3,Verified,Mobile App,2023
P2P101350,2021-05-03,Lucknow,Self-employed,46300.0,Debt Consolidation,341600.0,327400.0,11.72,48,B,Completed,437900.0,11,Verified,Web,2021
P2P101002,2024-04-23,Mumbai,Salaried,64100.0,Vehicle,69700.0,64300.0,15.95,12,D,Completed,75100.0,1,Not Verified,Mobile App,2024
P2P100188,2024-05-14,Mumbai,Salaried,99700.0,Small Business,137500.0,124100.0,16.97,24,D,Completed,163000.0,3,Verified,Web,2024
P2P100942,2024-05-12,Ahmedabad,Salaried,41200.0,Medical,107200.0,103000.0,13.3,24,C,Active,72500.0,2,Verified,Mobile App,2024
P2P100285,2024-06-18,Mumbai,Salaried,104700.0,Debt Consolidation,739000.0,715500.0,14.33,36,C,Active,607700.0,21,Not Verified,Mobile App,2024
P2P101416,2025-10-14,Pune,Salaried,93500.0,Education,110000.0,109200.0,13.55,12,C,Late,61700.0,4,Verified,Web,2025
P2P100900,2021-09-19,Delhi,Business Owner,56600.0,Debt Consolidation,161400.0,149900.0,11.21,24,B,Active,71300.0,6,Verified,Mobile App,2021
P2P101965,2024-06-08,Pune,Salaried,80100.0,Debt Consolidation,166700.0,158500.0,11.49,24,B,Active,57200.0,4,Verified,Mobile App,2024
P2P100166,2025-06-10,Hyderabad,Salaried,44300.0,Travel,547100.0,535100.0,13.02,48,C,Completed,730900.0,21,Verified,Web,2025
P2P100348,2021-05-19,Lucknow,Salaried,60200.0,Home Improvement,105900.0,104300.0,17.25,24,D,Late,76700.0,3,Verified,Web,2021
P2P100299,2024-08-25,Chennai,Salaried,30800.0,Debt Consolidation,171400.0,170600.0,13.43,48,C,Active,127000.0,4,Verified,Mobile App,2024
P2P100536,2025-10-24,Mumbai,Self-employed,24800.0,Vehicle,91500.0,91200.0,13.32,36,C,Late,39200.0,4,Not Verified,Web,2025
P2P100230,2024-09-07,Delhi,Salaried,67700.0,Debt Consolidation,86100.0,84300.0,15.04,24,C,Active,40300.0,2,Verified,Mobile App,2024
P2P101884,2025-03-09,Jaipur,Freelancer,30300.0,Debt Consolidation,1462300.0,1442900.0,17.94,24,D,Active,1168500.0,32,Not Verified,Web,2025
P2P101852,2025-05-17,Chennai,Freelancer,27800.0,Debt Consolidation,88100.0,86700.0,14.12,36,C,Completed,107400.0,3,Verified,Mobile App,2025
P2P101719,2025-12-11,Delhi,Salaried,18800.0,Home Improvement,600500.0,543800.0,10.16,36,A,Completed,721100.0,12,Verified,Mobile App,2025
P2P101880,2024-05-29,Bengaluru,Salaried,62900.0,Debt Consolidation,254500.0,245300.0,8.83,48,A,Active,159100.0,6,Not Verified,Mobile App,2024
P2P100042,2024-02-12,Bengaluru,Salaried,51100.0,Education,92700.0,84400.0,9.54,36,A,Completed,108400.0,2,Verified,Mobile App,2024
P2P100869,2025-07-13,Pune,Self-employed,44200.0,Debt Consolidation,107700.0,103200.0,17.97,48,D,Active,79800.0,2,Verified,Mobile App,2025
P2P100749,2025-09-06,Lucknow,Salaried,85000.0,Vehicle,289500.0,271500.0,12.64,24,C,Completed,336300.0,6,Verified,Mobile App,2025
P2P101931,2024-06-21,Ahmedabad,Salaried,21900.0,Wedding,123100.0,122200.0,15.39,24,C,Active,89800.0,4,Not Verified,Mobile App,2024
P2P101887,2021-01-29,Mumbai,Salaried,74800.0,Wedding,256100.0,241900.0,11.32,12,A,Late,104800.0,7,Verified,Mobile App,2021
P2P101612,2024-10-07,Mumbai,Self-employed,70200.0,Debt Consolidation,369100.0,342900.0,14.51,36,D,Active,146200.0,11,Verified,Mobile App,2024
P2P101568,2021-10-20,Bengaluru,Self-employed,76200.0,Small Business,179700.0,164900.0,12.88,36,B,Late,113300.0,4,Verified,Mobile App,2021
P2P100447,2025-12-14,Lucknow,Salaried,43800.0,Debt Consolidation,61800.0,58000.0,11.38,24,B,Completed,71700.0,2,Verified,Web,2025
P2P101472,2025-02-09,Bengaluru,Salaried,67200.0,Small Business,191600.0,184500.0,13.73,24,B,Active,140800.0,6,Verified,Mobile App,2025
P2P100350,2024-08-30,Chennai,Self-employed,47100.0,Debt Consolidation,316900.0,311100.0,14.55,24,C,Completed,382900.0,6,Verified,Mobile App,2024
P2P100046,2024-10-25,Kolkata,Salaried,97500.0,Small Business,270200.0,247500.0,10.41,60,A,Active,184600.0,6,Verified,Web,2024
P2P101941,2021-06-29,Delhi,Salaried,50900.0,Small Business,161200.0,148800.0,18.64,60,E,Late,51200.0,4,Verified,Web,2021
P2P101971,2021-03-16,Lucknow,Business Owner,43300.0,Travel,791000.0,742600.0,13.0,60,C,Active,395000.0,23,Not Verified,Web,2021
P2P100109,2022-09-14,Mumbai,Business Owner,67000.0,Debt Consolidation,200000.0,181100.0,12.19,24,C,Completed,229500.0,4,Verified,Mobile App,2022
P2P101642,2025-06-18,Delhi,Business Owner,67200.0,Wedding,723300.0,677700.0,17.88,12,D,Completed,832700.0,19,Not Verified,Mobile App,2025
P2P101686,2025-07-13,Kolkata,Self-employed,46900.0,Education,69400.0,67600.0,8.12,36,A,Completed,78100.0,2,Verified,Mobile App,2025
P2P100030,2021-05-23,Bengaluru,Salaried,29800.0,Small Business,462600.0,425300.0,11.98,48,B,Completed,610500.0,10,Verified,Mobile App,2021
P2P100182,2021-12-14,Mumbai,Self-employed,47400.0,Debt Consolidation,93000.0,87900.0,22.19,48,E,Completed,141100.0,3,Not Verified,Mobile App,2021
P2P100622,2022-07-31,Delhi,Business Owner,39800.0,Wedding,203000.0,197800.0,10.37,36,B,Active,145500.0,6,Verified,Mobile App,2022
P2P101444,2023-11-16,Chennai,Freelancer,38200.0,Travel,335900.0,327500.0,13.36,24,C,Active,285100.0,8,Verified,Mobile App,2023
P2P100635,2021-11-25,Pune,Salaried,105500.0,Small Business,115700.0,114100.0,10.64,24,B,Active,61300.0,3,Verified,Mobile App,2021
P2P101975,2023-02-14,Hyderabad,Salaried,166400.0,Debt Consolidation,237600.0,236800.0,12.37,36,B,Completed,294400.0,7,Verified,Web,2023
P2P100105,2025-09-08,Bengaluru,Salaried,53000.0,Vehicle,835000.0,794700.0,14.95,60,C,Completed,1245100.0,18,Not Verified,Mobile App,2025
P2P100061,2023-08-04,Delhi,Salaried,43700.0,Debt Consolidation,93100.0,89800.0,10.56,24,A,Completed,105100.0,2,Verified,Mobile App,2023
P2P100659,2024-09-30,Bengaluru,Salaried,90900.0,Debt Consolidation,296800.0,295000.0,10.62,60,B,Completed,393200.0,7,Verified,Mobile App,2024
P2P101108,2025-03-06,Mumbai,Salaried,93500.0,Debt Consolidation,531100.0,526900.0,18.03,24,D,Completed,647100.0,18,Not Verified,Mobile App,2025
P2P100491,2023-12-09,Pune,Salaried,82100.0,Debt Consolidation,229200.0,218400.0,15.76,24,D,Active,87900.0,8,Verified,Mobile App,2023
P2P100316,2024-12-15,Jaipur,Salaried,159500.0,Debt Consolidation,352800.0,326100.0,17.41,60,D,Completed,526700.0,9,Verified,Web,2024
P2P101475,2023-04-09,Delhi,Salaried,87800.0,Vehicle,285300.0,272400.0,11.33,36,B,Completed,338900.0,8,Verified,Web,2023
P2P100382,2024-12-16,Hyderabad,Salaried,53700.0,Vehicle,377600.0,377100.0,13.63,36,C,Completed,464800.0,9,Not Verified,Mobile App,2024
P2P100423,2021-10-07,Bengaluru,Self-employed,43900.0,Small Business,201100.0,188500.0,14.8,36,C,Active,134100.0,4,Not Verified,Web,2021
P2P101521,2021-07-04,Delhi,Business Owner,44000.0,Debt Consolidation,130200.0,128400.0,14.02,36,C,Completed,159300.0,4,Verified,Mobile App,2021
P2P101948,2022-03-08,Chennai,Salaried,74600.0,Medical,220900.0,212900.0,20.08,48,E,Completed,326100.0,6,Verified,Mobile App,2022
P2P101764,2024-02-01,Chennai,Salaried,57300.0,Debt Consolidation,212600.0,210300.0,20.41,36,E,Defaulted,90200.0,8,Not Verified,Mobile App,2024
P2P101548,2024-05-06,Mumbai,Salaried,47500.0,Education,343500.0,340000.0,11.79,12,B,Defaulted,42800.0,7,Verified,Mobile App,2024
P2P100446,2025-10-27,Hyderabad,Freelancer,69400.0,Home Improvement,184300.0,168800.0,10.65,36,A,Active,73700.0,6,Verified,Web,2025
P2P100664,2022-10-04,Unknown,Business Owner,70000.0,Small Business,80600.0,72900.0,8.83,12,B,Completed,85300.0,2,Verified,Mobile App,2022
P2P101025,2025-10-23,Pune,Freelancer,93500.0,Debt Consolidation,131000.0,129400.0,10.65,60,A,Active,88000.0,4,Verified,Mobile App,2025
P2P100780,2024-09-22,Bengaluru,Salaried,96200.0,Debt Consolidation,624700.0,619700.0,19.04,24,D,Active,272400.0,18,Verified,Mobile App,2024
P2P101530,2024-04-19,Unknown,Salaried,76900.0,Home Improvement,129600.0,121300.0,9.1,60,A,Active,76800.0,3,Verified,Mobile App,2024
P2P100627,2023-12-22,Kolkata,Salaried,53400.0,Debt Consolidation,114500.0,111400.0,12.86,48,C,Completed,152100.0,2,Verified,Web,2023
P2P101482,2022-01-03,Bengaluru,Salaried,177800.0,Medical,271400.0,265000.0,12.22,24,B,Late,152800.0,9,Verified,Mobile App,2022
P2P101513,2025-11-06,Bengaluru,Business Owner,58000.0,Travel,201700.0,189500.0,16.23,24,D,Defaulted,41800.0,5,Not Verified,Mobile App,2025
P2P101113,2022-09-03,Delhi,Self-employed,154100.0,Small Business,99300.0,97000.0,12.85,36,C,Completed,123600.0,2,Verified,Mobile App,2022
P2P101508,2024-04-11,Delhi,Unknown,23200.0,Education,192600.0,182200.0,8.59,36,A,Completed,229800.0,4,Verified,Web,2024
P2P101485,2023-04-04,Delhi,Self-employed,57700.0,Medical,249400.0,237100.0,14.42,24,B,Active,216200.0,5,Verified,Mobile App,2023
P2P101102,2025-11-23,Mumbai,Salaried,50600.0,Small Business,192300.0,189900.0,20.49,36,E,Completed,257300.0,7,Verified,Mobile App,2025
P2P100269,2023-06-10,Delhi,Business Owner,51800.0,Debt Consolidation,137700.0,132900.0,20.12,24,E,Completed,172500.0,5,Verified,Web,2023
P2P100930,2022-11-21,Pune,Business Owner,117500.0,Home Improvement,336400.0,306400.0,10.44,36,A,Completed,411600.0,9,Verified,Mobile App,2022
P2P101148,2024-10-19,Mumbai,Unknown,49000.0,Small Business,355900.0,351200.0,14.07,36,C,Active,222900.0,8,Verified,Mobile App,2024
P2P101322,2022-04-05,Hyderabad,Salaried,39600.0,Debt Consolidation,392800.0,369600.0,13.88,48,B,Defaulted,31300.0,14,Not Verified,Mobile App,2022
P2P101906,2022-07-15,Lucknow,Self-employed,27300.0,Education,82600.0,78800.0,15.93,24,D,Completed,98200.0,2,Verified,Web,2022
P2P101120,2022-01-25,Pune,Salaried,54700.0,Debt Consolidation,264000.0,252100.0,13.7,12,C,Active,135500.0,9,Verified,Web,2022
P2P101758,2024-02-01,Jaipur,Salaried,35200.0,Home Improvement,86300.0,82700.0,17.8,36,D,Active,72800.0,3,Verified,Mobile App,2024
P2P100012,2025-11-24,Ahmedabad,Salaried,72300.0,Debt Consolidation,126500.0,114800.0,17.03,36,D,Completed,160900.0,2,Verified,Web,2025
P2P100115,2024-09-10,Mumbai,Self-employed,30900.0,Small Business,210900.0,208800.0,11.56,24,B,Active,176700.0,7,Verified,Mobile App,2024
P2P100844,2025-11-13,Bengaluru,Salaried,68100.0,Travel,72600.0,71900.0,11.03,48,A,Completed,89200.0,3,Not Verified,Mobile App,2025
P2P101453,2025-07-21,Mumbai,Salaried,56400.0,Small Business,163400.0,155900.0,9.34,36,A,Completed,184900.0,6,Verified,Web,2025
P2P101282,2024-12-25,Bengaluru,Salaried,101600.0,Debt Consolidation,262100.0,254100.0,14.44,36,C,Completed,340200.0,8,Verified,Mobile App,2024
P2P101756,2025-04-29,Kolkata,Salaried,48300.0,Debt Consolidation,73700.0,68000.0,10.41,24,A,Completed,84500.0,2,Verified,Web,2025
P2P101789,2021-07-24,Bengaluru,Freelancer,34300.0,Debt Consolidation,165400.0,162900.0,15.03,36,C,Active,87800.0,6,Verified,Mobile App,2021
P2P100353,2024-10-19,Bengaluru,Salaried,43000.0,Medical,365300.0,354000.0,18.78,12,D,Active,184400.0,14,Verified,Mobile App,2024
P2P101984,2024-01-24,Mumbai,Salaried,84100.0,Debt Consolidation,269800.0,267500.0,12.93,48,B,Completed,342000.0,10,Verified,Mobile App,2024
P2P100774,2023-08-20,Mumbai,Business Owner,96700.0,Education,599700.0,567700.0,15.72,24,C,Completed,700800.0,22,Verified,Web,2023
P2P100691,2023-04-03,Kolkata,Salaried,84200.0,Education,199000.0,196800.0,17.53,60,D,Completed,312000.0,5,Verified,Web,2023
P2P101947,2023-11-10,Pune,Salaried,251400.0,Small Business,369800.0,333000.0,18.01,36,D,Active,205100.0,9,Verified,Web,2023
P2P100791,2022-03-22,Ahmedabad,Salaried,28500.0,Small Business,103700.0,95100.0,11.92,36,B,Active,76500.0,3,Verified,Mobile App,2022
P2P100532,2025-12-31,Jaipur,Salaried,57800.0,Vehicle,406200.0,397200.0,9.9,36,A,Completed,467700.0,10,Verified,Web,2025
P2P100868,2022-05-27,Mumbai,Salaried,56000.0,Small Business,274800.0,274000.0,11.22,24,B,Active,204800.0,7,Verified,Mobile App,2022
P2P100170,2024-07-07,Bengaluru,Salaried,47700.0,Home Improvement,597700.0,561400.0,11.66,24,B,Completed,692700.0,18,Verified,Mobile App,2024
P2P100240,2022-05-16,Jaipur,Salaried,18000.0,Debt Consolidation,90800.0,84500.0,18.77,12,D,Active,44500.0,3,Verified,Mobile App,2022
P2P101302,2025-10-13,Hyderabad,Salaried,37500.0,Travel,171900.0,159800.0,11.1,60,C,Completed,224500.0,4,Verified,Mobile App,2025
P2P101185,2021-11-10,Mumbai,Self-employed,95600.0,Education,198000.0,188100.0,8.66,36,A,Active,112000.0,4,Verified,Web,2021
P2P100074,2025-05-16,Hyderabad,Self-employed,90200.0,Vehicle,192400.0,189300.0,13.32,36,C,Completed,232900.0,4,Verified,Web,2025
P2P101554,2025-08-09,Hyderabad,Self-employed,37400.0,Education,323200.0,309400.0,9.32,48,A,Completed,393500.0,10,Not Verified,Web,2025
P2P101087,2024-08-11,Chennai,Business Owner,67000.0,Home Improvement,428900.0,415000.0,18.08,36,D,Active,279000.0,9,Not Verified,Mobile App,2024
P2P100762,2023-03-11,Bengaluru,Freelancer,58000.0,Debt Consolidation,131800.0,130600.0,11.35,36,B,Completed,157800.0,5,Verified,Mobile App,2023
P2P101517,2024-10-02,Unknown,Business Owner,44900.0,Debt Consolidation,108400.0,105400.0,14.34,36,C,Active,97300.0,2,Verified,Mobile App,2024
P2P100741,2023-12-22,Mumbai,Self-employed,67700.0,Home Improvement,285900.0,269100.0,12.03,24,B,Completed,338100.0,6,Verified,Web,2023
P2P100751,2021-12-24,Mumbai,Salaried,88200.0,Home Improvement,210100.0,198800.0,9.67,36,A,Completed,255000.0,4,Verified,Mobile App,2021
P2P100742,2023-02-19,Bengaluru,Salaried,27700.0,Debt Consolidation,67200.0,65700.0,11.29,24,B,Active,50700.0,2,Verified,Mobile App,2023
P2P100831,2022-09-04,Jaipur,Business Owner,71800.0,Education,257800.0,248600.0,14.73,36,C,Completed,334500.0,6,Verified,Web,2022
P2P101820,2023-07-22,Pune,Salaried,32300.0,Education,160600.0,150000.0,13.7,36,B,Active,143500.0,4,Verified,Web,2023
P2P100048,2024-03-21,Hyderabad,Salaried,39800.0,Small Business,506900.0,468400.0,11.4,24,B,Active,325300.0,16,Not Verified,Mobile App,2024
P2P100763,2022-10-30,Mumbai,Self-employed,61200.0,Medical,296000.0,288300.0,10.5,36,B,Completed,348800.0,10,Not Verified,Mobile App,2022
P2P100592,2024-09-22,Delhi,Salaried,67300.0,Vehicle,109300.0,106500.0,13.54,36,C,Completed,133600.0,4,Verified,Web,2024
P2P100808,2025-09-30,Delhi,Freelancer,64500.0,Debt Consolidation,289200.0,278300.0,12.52,12,B,Completed,313600.0,6,Verified,Mobile App,2025
P2P101084,2025-08-03,Hyderabad,Salaried,63400.0,Medical,279200.0,265000.0,10.75,36,B,Active,197200.0,7,Verified,Mobile App,2025
P2P100506,2022-04-12,Kolkata,Salaried,75200.0,Debt Consolidation,215800.0,207400.0,11.92,36,B,Completed,257100.0,4,Verified,Web,2022
P2P101045,2025-08-12,Jaipur,Self-employed,38000.0,Small Business,272800.0,265900.0,14.55,36,C,Completed,340700.0,9,Verified,Mobile App,2025
P2P101449,2025-10-24,Chennai,Salaried,55500.0,Medical,160600.0,160000.0,8.6,48,A,Completed,189000.0,3,Not Verified,Mobile App,2025
P2P100653,2024-07-01,Delhi,Salaried,35100.0,Home Improvement,183100.0,179200.0,11.41,36,B,Completed,216300.0,5,Not Verified,Mobile App,2024
P2P100193,2025-08-30,Kolkata,Salaried,34700.0,Small Business,115800.0,112700.0,11.51,36,A,Completed,138300.0,4,Verified,Web,2025
P2P101667,2022-07-29,Chennai,Self-employed,45800.0,Vehicle,229300.0,209500.0,13.62,24,C,Completed,275200.0,8,Verified,Web,2022
P2P101240,2022-06-05,Hyderabad,Salaried,54000.0,Education,151500.0,142400.0,14.72,36,C,Completed,192000.0,4,Verified,Mobile App,2022
P2P100245,2021-02-17,Kolkata,Salaried,27000.0,Vehicle,231900.0,224800.0,16.36,48,C,Completed,328700.0,7,Verified,Web,2021
P2P101388,2022-01-28,Lucknow,Freelancer,50400.0,Education,266200.0,259900.0,14.57,12,C,Active,170700.0,7,Not Verified,Mobile App,2022
P2P100060,2023-04-06,Ahmedabad,Freelancer,91200.0,Education,260000.0,251400.0,11.12,24,A,Completed,296500.0,9,Verified,Mobile App,2023
P2P101246,2024-08-30,Bengaluru,Self-employed,35400.0,Debt Consolidation,357300.0,328400.0,14.19,48,C,Active,239300.0,7,Not Verified,Mobile App,2024
P2P100177,2024-12-07,Pune,Self-employed,49300.0,Debt Consolidation,927900.0,872600.0,12.22,48,B,Completed,1191000.0,19,Verified,Mobile App,2024
P2P100450,2021-09-13,Pune,Self-employed,39000.0,Home Improvement,312600.0,301200.0,10.18,24,A,Completed,353200.0,9,Verified,Web,2021
P2P100056,2025-09-25,Hyderabad,Salaried,27400.0,Small Business,123300.0,111300.0,11.78,12,B,Completed,135400.0,4,Verified,Web,2025
P2P101828,2025-11-22,Delhi,Salaried,62400.0,Education,104200.0,99600.0,15.1,24,C,Completed,121700.0,2,Verified,Web,2025
P2P101279,2022-02-24,Kolkata,Freelancer,93900.0,Home Improvement,570700.0,538500.0,16.59,12,D,Completed,626300.0,13,Not Verified,Mobile App,2022
P2P100920,2022-02-19,Delhi,Salaried,19800.0,Home Improvement,194600.0,182200.0,15.44,36,C,Completed,247400.0,4,Verified,Mobile App,2022
P2P101410,2025-07-21,Pune,Salaried,30200.0,Debt Consolidation,341800.0,313900.0,9.64,24,A,Completed,375700.0,12,Verified,Web,2025
P2P101973,2022-12-27,Mumbai,Business Owner,33200.0,Debt Consolidation,134200.0,125400.0,11.12,48,B,Active,62000.0,4,Not Verified,Mobile App,2022
P2P101222,2022-03-16,Mumbai,Salaried,67400.0,Debt Consolidation,902600.0,855000.0,16.61,48,C,Active,516400.0,25,Not Verified,Web,2022
P2P101093,2024-08-02,Chennai,Business Owner,56100.0,Home Improvement,245700.0,231600.0,7.71,36,A,Active,118600.0,8,Verified,Web,2024
