Loan_ID,Issue_Date,Borrower_City,Employment_Type,Annual_Income_INR,Loan_Purpose,Loan_Amount_INR,Funded_Amount_INR,Interest_Rate,Loan_Term_Months,Risk_Grade,Loan_Status,Total_Repayment_INR,Investor_Count,Income_Verification,Loan_Channel
P2P101784,2024-09-16,Bengaluru,Salaried,61100.0,Vehicle,246600,235300,9.41,12,A,Completed,256700,5,Verified,Mobile App
P2P101329,2024-10-19,Mumbai,Salaried,89100.0,Debt Consolidation,809600,795800,15.2,48,C,Completed,1085100,16,Verified,Mobile App
P2P100843,2022-05-18,Bengaluru,Salaried,63200.0,Wedding,166500,150700,13.77,24,C,Completed,189700,5,Verified,Mobile App
P2P100414,2024-06-11,Delhi,Self-employed,67700.0,Debt Consolidation,318000,301300,11.56,48,B,Completed,418500,8,Verified,Mobile App
P2P101158,2025-08-05,Hyderabad,Self-employed,30000.0,Debt Consolidation,193000,180100,14.61,36,C,Active,110000,4,Verified,Web
P2P100032,2022-05-01,Delhi,Salaried,48300.0,Education,349600,334600,8.3,36,A,Completed,404400,12,Verified,Mobile App
P2P100766,2024-06-05,Jaipur,Freelancer,50100.0,Travel,319400,291700,16.05,24,C,Completed,393200,9,Verified,Web
P2P100459,2021-06-22,Bengaluru,Salaried,79500.0,Education,413700,405500,18.72,24,E,Defaulted,118700,14,Verified,Web
P2P101186,2025-10-14,Jaipur,Freelancer,67700.0,Education,478400,451900,15.57,12,D,Active,296000,12,Verified,Mobile App
P2P100340,2021-10-27,Mumbai,Salaried,123400.0,Home Improvement,133300,131800,12.82,24,B,Completed,149700,4,Verified,Mobile App
P2P100287,2023-12-28,Ahmedabad,Business Owner,37000.0,Travel,139600,139100,22.31,24,E,Active,87800,3,Verified,Web
P2P101273,2025-04-02,Chennai,Salaried,39500.0,Small Business,286300,260800,9.2,36,A,Active,194800,8,Verified,Web
P2P101981,2022-06-06,Mumbai,Self-employed,79100.0,Vehicle,433100,432200,12.01,12,B,Completed,469700,14,Verified,Mobile App
P2P100950,2024-07-17,Bengaluru,Business Owner,39500.0,Wedding,654500,603400,10.79,36,B,Late,421800,13,Verified,Mobile App
P2P101604,2023-06-01,Jaipur,Self-employed,53300.0,Debt Consolidation,97100,89600,20.97,24,E,Late,29900,3,Verified,Mobile App
P2P100140,2025-11-26,Kolkata,Salaried,51900.0,Vehicle,546300,545700,10.13,12,A,Completed,569400,16,Verified,Web
P2P100849,2024-02-22,Pune,Business Owner,74900.0,Education,337600,324200,9.58,36,A,Active,117000,10,Not Verified,Mobile App
P2P101688,2024-01-30,Delhi,Business Owner,71400.0,Home Improvement,133300,127200,11.54,60,B,Active,65500,3,Verified,Mobile App
P2P101026,2024-01-11,Hyderabad,Salaried,66100.0,Home Improvement,442300,404800,9.06,24,A,Completed,482700,16,Not Verified,Web
P2P101761,2023-12-06,Pune,Business Owner,28000.0,Debt Consolidation,391200,369200,14.59,60,C,Completed,574700,9,Verified,Mobile App
P2P101232,2022-09-17,Hyderabad,Salaried,45100.0,Medical,149200,145400,13.04,24,C,Completed,168100,4,Verified,Mobile App
P2P101654,2023-06-11,Ahmedabad,Salaried,141500.0,Debt Consolidation,346100,342800,12.46,24,C,Completed,388200,11,Not Verified,Mobile App
P2P101139,2024-01-20,Chennai,Self-employed,121700.0,Education,70200,66500,15.82,12,D,Completed,77800,2,Not Verified,Web
P2P100901,2022-07-27,Mumbai,Salaried,79300.0,Debt Consolidation,159900,157800,13.18,12,C,Late,86600,6,Verified,Mobile App
P2P100732,2025-05-15,Mumbai,Salaried,35300.0,Education,102200,98500,14.75,48,D,Completed,142000,3,Verified,Web
P2P101844,2024-08-10,Hyderabad,Salaried,54400.0,Home Improvement,455000,440200,12.18,48,B,Active,207500,14,Not Verified,Web
P2P100265,2025-08-01,Ahmedabad,Self-employed,106800.0,Medical,489500,447400,13.25,36,C,Defaulted,47000,10,Not Verified,Web
P2P100275,2024-03-08,Pune,Self-employed,41800.0,Travel,222400,211500,10.95,24,A,Active,148300,7,Verified,Web
P2P101095,2022-09-19,Delhi,Salaried,102700.0,Debt Consolidation,332800,314600,11.89,24,B,Completed,393700,9,Verified,Mobile App
P2P101665,2025-12-22,Delhi,Self-employed,87400.0,Education,160300,148300,19.18,36,D,Active,104100,4,Verified,Mobile App
P2P100445,2025-05-13,Pune,Salaried,35800.0,Home Improvement,206200,196300,17.85,36,D,Active,158800,7,Verified,Mobile App
P2P100040,2023-11-09,Ahmedabad,Salaried,52300.0,Debt Consolidation,217700,211900,12.46,24,B,Active,147400,7,Verified,Mobile App
P2P101123,2025-07-13,Hyderabad,Salaried,24500.0,Debt Consolidation,387000,350400,10.72,36,B,Active,321300,10,Verified,Mobile App
P2P101265,2021-02-05,Kolkata,Freelancer,46800.0,Vehicle,115900,111900,9.96,12,B,Completed,123300,2,Verified,Mobile App
P2P100022,2022-02-17,Ahmedabad,Salaried,99000.0,Education,639400,630500,11.57,60,B,Active,257100,23,Verified,Mobile App
P2P100706,2025-12-19,Ahmedabad,Salaried,101100.0,Vehicle,416000,404000,9.2,36,A,Completed,487600,11,Verified,Mobile App
P2P101439,2022-07-13,Mumbai,Salaried,75700.0,Wedding,129600,119500,12.22,12,B,Active,60500,3,Verified,Web
P2P100518,2025-05-10,Chennai,Business Owner,43100.0,Education,261800,240100,17.1,36,D,Active,210300,6,Verified,Web
P2P101174,2022-11-26,Kolkata,Salaried,119800.0,Debt Consolidation,224600,214200,14.74,12,C,Active,146100,5,Verified,Mobile App
P2P101672,2025-08-02,Pune,Salaried,43700.0,Debt Consolidation,325700,299000,16.41,24,D,Completed,393400,8,Verified,Mobile App
P2P100355,2021-08-05,Jaipur,Salaried,31100.0,Small Business,174600,173400,11.63,36,B,Active,84900,4,Verified,Web
P2P100298,2022-08-15,Bengaluru,Salaried,120400.0,Debt Consolidation,275400,252800,8.01,24,A,Completed,313400,7,Verified,Web
P2P101077,2023-07-27,Pune,Self-employed,71200.0,Travel,169700,155600,11.88,60,B,Completed,222900,5,Verified,Web
P2P100840,2024-09-09,Lucknow,Salaried,65700.0,Home Improvement,196100,186600,9.08,36,B,Active,75200,5,Verified,Mobile App
P2P101223,2023-10-26,Bengaluru,Salaried,53200.0,Debt Consolidation,120800,114300,8.97,36,A,Active,100200,2,Not Verified,Mobile App
P2P100925,2023-10-12,Pune,Salaried,53600.0,Home Improvement,159800,149400,10.63,60,B,Active,64000,4,Verified,Mobile App
P2P100123,2023-03-23,Bengaluru,Self-employed,42900.0,Travel,327800,320700,10.77,24,B,Active,188000,8,Verified,Mobile App
P2P101228,2022-12-30,Bengaluru,Business Owner,21900.0,Home Improvement,199300,197400,10.5,24,B,Active,141400,6,Verified,Web
P2P101092,2024-10-05,Jaipur,Salaried,47100.0,Travel,215600,199500,8.4,36,A,Completed,245300,6,Verified,Web
P2P101248,2021-04-10,Ahmedabad,Business Owner,117100.0,Home Improvement,57900,52700,10.66,24,A,Completed,67100,1,Verified,Web
P2P101152,2025-06-12,Bengaluru,Salaried,87100.0,Debt Consolidation,255500,245600,15.03,48,C,Completed,352200,6,Not Verified,Web
P2P101680,2024-12-14,Bengaluru,Salaried,43800.0,Home Improvement,158600,143700,11.21,12,B,Active,56600,4,Verified,Web
P2P101164,2025-02-15,Chennai,Salaried,37300.0,Education,97700,94700,11.31,36,A,Active,72300,2,Verified,Mobile App
P2P100418,2023-04-12,Jaipur,Salaried,81000.0,Debt Consolidation,130700,128100,11.63,24,B,Active,101800,5,Verified,Web
P2P100967,2025-01-16,Ahmedabad,Freelancer,59700.0,Small Business,703000,663400,10.47,36,B,Active,564100,14,Verified,Web
P2P101243,2025-03-22,Bengaluru,Salaried,88500.0,Education,549600,499800,10.94,24,A,Active,307100,12,Verified,Mobile App
P2P101571,2024-07-01,Delhi,Freelancer,199700.0,Home Improvement,178700,175100,10.67,36,B,Completed,213900,5,Verified,Mobile App
P2P100158,2025-03-10,Chennai,Business Owner,58200.0,Home Improvement,618200,572500,,24,B,Completed,693600,14,Verified,Web
P2P101119,2022-12-09,Chennai,Self-employed,45400.0,Debt Consolidation,266000,245300,10.12,12,B,Completed,283800,7,Not Verified,Mobile App
P2P101280,2024-02-17,Pune,Salaried,74300.0,Vehicle,88000,84600,19.76,12,D,Active,53700,2,Verified,Web
P2P101616,2024-11-05,Hyderabad,Business Owner,44800.0,Debt Consolidation,155000,153500,9.55,36,A,Completed,181400,5,Verified,Web
P2P101668,2025-10-06,Chennai,Business Owner,91600.0,Debt Consolidation,137000,132300,10.85,12,B,Completed,143300,3,Verified,Web
P2P101763,2021-10-28,Delhi,Freelancer,37000.0,Education,90600,82400,20.24,12,D,Active,53500,2,Verified,Mobile App
P2P101064,2023-09-28,Kolkata,Salaried,77600.0,Medical,82900,75300,10.1,24,B,Completed,94700,3,Not Verified,Web
P2P101155,2024-08-19,Mumbai,Self-employed,36500.0,Home Improvement,365600,361500,15.6,24,C,Active,199500,14,Verified,Web
P2P101996,2024-10-16,Mumbai,Self-employed,65200.0,Home Improvement,612200,608000,9.04,36,A,Completed,715500,18,Verified,Mobile App
P2P100190,2022-10-15,Bengaluru,Self-employed,36600.0,Small Business,117000,116000,14.45,24,C,Completed,133200,4,Verified,Mobile App
P2P101952,2022-08-26,Bengaluru,Salaried,34700.0,Vehicle,133500,132900,9.36,24,A,Active,79900,3,Verified,Mobile App
P2P100590,2022-03-18,Kolkata,Self-employed,269200.0,Small Business,310700,294500,10.41,12,B,Completed,331600,7,Not Verified,Mobile App
P2P101427,2021-01-16,Bengaluru,Freelancer,65000.0,Education,162900,149900,14.11,36,C,Late,50200,3,Verified,Web
P2P100761,2022-03-18,Mumbai,Salaried,39900.0,Debt Consolidation,285400,282400,12.59,60,C,Active,211500,6,Verified,Mobile App
P2P101063,2025-03-18,Chennai,Salaried,87700.0,Medical,452900,440800,14.02,36,C,Completed,569700,11,Not Verified,Web
P2P100243,2025-09-17,Pune,,57100.0,Medical,228900,223800,10.7,36,B,Active,161400,7,Not Verified,Web
P2P100885,2025-04-27,Lucknow,Salaried,21700.0,Debt Consolidation,72400,66800,9.89,12,A,Completed,76200,2,Verified,Mobile App
P2P101378,2024-03-13,Delhi,Salaried,37100.0,Debt Consolidation,219000,206000,12.08,24,B,Completed,253100,6,Not Verified,Web
P2P100621,2022-06-02,Bengaluru,Business Owner,66800.0,Vehicle,108500,99100,12.3,36,B,Active,87300,2,Verified,Web
P2P100651,2021-09-24,Bengaluru,Salaried,28400.0,Debt Consolidation,119500,118600,12.32,36,B,Completed,144900,3,Verified,Mobile App
P2P101559,2025-06-15,Hyderabad,Salaried,138600.0,Debt Consolidation,326100,319000,10.6,24,B,Completed,367100,8,Not Verified,Mobile App
P2P100504,2025-05-14,Bengaluru,Salaried,52000.0,Travel,59400,57000,14.68,36,C,Completed,73900,1,Verified,Mobile App
P2P100923,2025-08-22,Mumbai,Self-employed,54700.0,Vehicle,83300,79000,15.74,36,C,Completed,109900,2,Verified,Mobile App
P2P100160,2025-01-27,Ahmedabad,Salaried,31100.0,Small Business,54000,51600,12.45,36,B,Active,22300,2,Verified,Web
P2P101419,2023-12-02,Bengaluru,Salaried,50900.0,Debt Consolidation,178100,177900,10.61,60,A,Completed,230400,4,Not Verified,Mobile App
P2P100883,2021-03-02,Delhi,Business Owner,56100.0,Debt Consolidation,196800,193200,11.1,36,A,Completed,232600,4,Verified,Mobile App
P2P100538,2022-10-28,Jaipur,Self-employed,49000.0,Debt Consolidation,323300,303800,13.92,36,C,Completed,416000,6,Verified,Web
P2P101720,2022-10-08,Lucknow,Salaried,42600.0,Debt Consolidation,325800,316600,16.08,48,D,Completed,465100,11,Verified,Mobile App
P2P100241,2025-10-18,Jaipur,Self-employed,25000.0,Vehicle,141100,132100,18.09,36,D,Active,92000,4,Verified,Web
P2P100014,2022-08-07,Hyderabad,Salaried,75900.0,Debt Consolidation,362700,356800,13.94,36,C,Active,173800,10,Verified,Mobile App
P2P101682,2025-12-01,Hyderabad,Salaried,128700.0,Debt Consolidation,257800,252600,14.32,24,C,Completed,312400,6,Verified,Web
P2P100476,2025-12-23,Jaipur,Salaried,63600.0,Vehicle,462200,455500,11.89,60,B,Completed,605900,14,Verified,Web
P2P101905,2025-02-18,Bengaluru,Salaried,72400.0,Vehicle,589400,572600,16.53,12,D,Active,234700,14,Verified,Mobile App
P2P101871,2025-05-19,Ahmedabad,Salaried,61900.0,Home Improvement,333500,301500,18.81,36,D,Completed,443100,8,Verified,Mobile App
P2P100929,2024-09-11,Chennai,Self-employed,34500.0,Small Business,212600,201000,17.9,24,D,Active,81900,4,Verified,Web
P2P101339,2021-08-10,Chennai,Business Owner,21700.0,Medical,72800,70400,10.15,60,A,Completed,92800,2,Verified,Web
P2P101386,2023-04-06,Delhi,Salaried,70200.0,Vehicle,81700,75800,13.2,12,C,Completed,92000,2,Verified,Mobile App
P2P101615,2023-04-20,Mumbai,Salaried,48600.0,Home Improvement,517500,477200,15.9,36,C,Completed,646300,13,Verified,Web
P2P101345,2025-02-14,Hyderabad,Freelancer,23700.0,Education,304900,278400,9.8,48,A,Active,241800,6,Verified,Web
P2P100796,2025-07-25,Mumbai,Salaried,53400.0,Medical,98900,91400,11.28,48,B,Completed,127400,2,Verified,Mobile App
P2P101450,2024-11-26,Bengaluru,Salaried,63400.0,Debt Consolidation,241500,222200,10.21,36,A,Completed,279600,6,Verified,Web
P2P101697,2021-03-21,Delhi,Salaried,115700.0,Travel,303600,302000,11.93,48,C,Late,176800,9,Verified,Mobile App
P2P101589,2023-10-18,Hyderabad,Freelancer,59300.0,Debt Consolidation,496400,476400,8.3,48,A,Active,217800,10,Verified,Web
P2P100356,2024-09-24,Lucknow,Self-employed,109800.0,Debt Consolidation,642100,613200,11.92,36,C,Active,462000,14,Verified,Web
P2P101059,2024-01-19,Jaipur,Salaried,39100.0,Debt Consolidation,555100,502900,14.65,36,C,Completed,699700,16,Verified,Web
P2P100335,2021-05-21,Mumbai,Salaried,65300.0,Debt Consolidation,503800,455900,19.77,48,D,Completed,741000,15,Verified,Web
P2P100689,2025-03-20,Pune,Salaried,71700.0,Education,622900,595500,14.19,24,C,Active,300100,22,Verified,Web
P2P101401,2022-04-23,Bengaluru,Salaried,40900.0,Debt Consolidation,322200,290100,10.31,12,A,Completed,343700,6,Verified,Mobile App
P2P100185,2022-11-21,Bengaluru,Salaried,49600.0,Small Business,288500,288000,8.6,24,A,Active,176500,7,Verified,Web
P2P100824,2023-08-22,Lucknow,Salaried,23000.0,Debt Consolidation,229400,209900,8.5,36,A,Active,107500,7,Verified,Web
P2P101448,2025-06-13,Mumbai,Self-employed,102900.0,Small Business,465300,460200,9.55,24,B,Active,256100,10,Verified,Mobile App
P2P101879,2023-02-12,Chennai,Salaried,18000.0,Education,87400,82600,13.44,36,C,Defaulted,34700,3,Verified,Mobile App
P2P101350,2021-05-03,Lucknow,Self-employed,46300.0,Debt Consolidation,341600,327400,11.72,48,B,Completed,437900,11,Verified,Web
P2P101002,2024-04-23,Mumbai,Salaried,64100.0,Vehicle,69700,64300,15.95,12,D,Completed,75100,1,Not Verified,Mobile App
P2P100188,2024-05-14,Mumbai,Salaried,99700.0,Small Business,137500,124100,16.97,24,D,Completed,163000,3,Verified,Web
P2P100942,2024-05-12,Ahmedabad,Salaried,41200.0,Medical,107200,103000,13.3,24,C,Active,72500,2,Verified,Mobile App
P2P100285,2024-06-18,Mumbai,Salaried,104700.0,Debt Consolidation,739000,715500,14.33,36,C,Active,607700,21,Not Verified,Mobile App
P2P101416,2025-10-14,Pune,Salaried,93500.0,Education,110000,109200,13.55,12,C,Late,61700,4,Verified,Web
P2P100900,2021-09-19,Delhi,Business Owner,56600.0,Debt Consolidation,161400,149900,11.21,24,B,Active,71300,6,Verified,Mobile App
P2P101965,2024-06-08,Pune,Salaried,80100.0,Debt Consolidation,166700,158500,11.49,24,B,Active,57200,4,Verified,Mobile App
P2P100166,2025-06-10,Hyderabad,Salaried,44300.0,Travel,547100,535100,13.02,48,C,Completed,730900,21,Verified,Web
P2P100348,2021-05-19,Lucknow,Salaried,60200.0,Home Improvement,105900,104300,17.25,24,D,Late,76700,3,Verified,Web
P2P100299,2024-08-25,Chennai,Salaried,30800.0,Debt Consolidation,171400,170600,13.43,48,C,Active,127000,4,Verified,Mobile App
P2P100536,2025-10-24,Mumbai,Self-employed,24800.0,Vehicle,91500,91200,13.32,36,C,Late,39200,4,Not Verified,Web
P2P100230,2024-09-07,Delhi,Salaried,67700.0,Debt Consolidation,86100,84300,15.04,24,C,Active,40300,2,Verified,Mobile App
P2P101884,2025-03-09,Jaipur,Freelancer,30300.0,Debt Consolidation,1462300,1442900,17.94,24,D,Active,1168500,32,Not Verified,Web
P2P101852,2025-05-17,Chennai,Freelancer,27800.0,Debt Consolidation,88100,86700,14.12,36,C,Completed,107400,3,Verified,Mobile App
P2P101719,2025-12-11,Delhi,Salaried,18800.0,Home Improvement,600500,543800,10.16,36,A,Completed,721100,12,Verified,Mobile App
P2P101880,2024-05-29,Bengaluru,Salaried,62900.0,Debt Consolidation,254500,245300,8.83,48,A,Active,159100,6,Not Verified,Mobile App
P2P100042,2024-02-12,Bengaluru,Salaried,51100.0,Education,92700,84400,9.54,36,A,Completed,108400,2,Verified,Mobile App
P2P100869,2025-07-13,Pune,Self-employed,44200.0,Debt Consolidation,107700,103200,17.97,48,D,Active,79800,2,Verified,Mobile App
P2P100749,2025-09-06,Lucknow,Salaried,85000.0,Vehicle,289500,271500,12.64,24,C,Completed,336300,6,Verified,Mobile App
P2P101931,2024-06-21,Ahmedabad,Salaried,21900.0,Wedding,123100,122200,15.39,24,C,Active,89800,4,Not Verified,Mobile App
P2P101887,2021-01-29,Mumbai,Salaried,74800.0,Wedding,256100,241900,11.32,12,A,Late,104800,7,Verified,Mobile App
P2P101612,2024-10-07,Mumbai,Self-employed,70200.0,Debt Consolidation,369100,342900,14.51,36,D,Active,146200,11,Verified,Mobile App
P2P101568,2021-10-20,Bengaluru,Self-employed,76200.0,Small Business,179700,164900,12.88,36,B,Late,113300,4,Verified,Mobile App
P2P100447,2025-12-14,Lucknow,Salaried,43800.0,Debt Consolidation,61800,58000,11.38,24,B,Completed,71700,2,Verified,Web
P2P101472,2025-02-09,Bengaluru,Salaried,67200.0,Small Business,191600,184500,13.73,24,B,Active,140800,6,Verified,Mobile App
P2P100350,2024-08-30,Chennai,Self-employed,47100.0,Debt Consolidation,316900,311100,14.55,24,C,Completed,382900,6,Verified,Mobile App
P2P100046,2024-10-25,Kolkata,Salaried,97500.0,Small Business,270200,247500,10.41,60,A,Active,184600,6,Verified,Web
P2P101941,2021-06-29,Delhi,Salaried,50900.0,Small Business,161200,148800,18.64,60,E,Late,51200,4,Verified,Web
P2P101971,2021-03-16,Lucknow,Business Owner,43300.0,Travel,791000,742600,13.0,60,C,Active,395000,23,Not Verified,Web
P2P100109,2022-09-14,Mumbai,Business Owner,67000.0,Debt Consolidation,200000,181100,12.19,24,C,Completed,229500,4,Verified,Mobile App
P2P101642,2025-06-18,Delhi,Business Owner,67200.0,Wedding,723300,677700,17.88,12,D,Completed,832700,19,Not Verified,Mobile App
P2P101686,2025-07-13,Kolkata,Self-employed,46900.0,Education,69400,67600,8.12,36,A,Completed,78100,2,Verified,Mobile App
P2P100030,2021-05-23,Bengaluru,Salaried,29800.0,Small Business,462600,425300,11.98,48,B,Completed,610500,10,Verified,Mobile App
P2P100182,2021-12-14,Mumbai,Self-employed,47400.0,Debt Consolidation,93000,87900,22.19,48,E,Completed,141100,3,Not Verified,Mobile App
P2P100622,2022-07-31,Delhi,Business Owner,39800.0,Wedding,203000,197800,10.37,36,B,Active,145500,6,Verified,Mobile App
P2P101444,2023-11-16,Chennai,Freelancer,38200.0,Travel,335900,327500,13.36,24,C,Active,285100,8,Verified,Mobile App
P2P100635,2021-11-25,Pune,Salaried,105500.0,Small Business,115700,114100,10.64,24,B,Active,61300,3,Verified,Mobile App
P2P101975,2023-02-14,Hyderabad,Salaried,166400.0,Debt Consolidation,237600,236800,12.37,36,B,Completed,294400,7,Verified,Web
P2P100105,2025-09-08,Bengaluru,Salaried,53000.0,Vehicle,835000,794700,14.95,60,C,Completed,1245100,18,Not Verified,Mobile App
P2P100061,2023-08-04,Delhi,Salaried,43700.0,Debt Consolidation,93100,89800,10.56,24,A,Completed,105100,2,Verified,Mobile App
P2P100659,2024-09-30,Bengaluru,Salaried,90900.0,Debt Consolidation,296800,295000,10.62,60,B,Completed,393200,7,Verified,Mobile App
P2P101108,2025-03-06,Mumbai,Salaried,93500.0,Debt Consolidation,531100,526900,18.03,24,D,Completed,647100,18,Not Verified,Mobile App
P2P100491,2023-12-09,Pune,Salaried,82100.0,Debt Consolidation,229200,218400,15.76,24,D,Active,87900,8,Verified,Mobile App
P2P100316,2024-12-15,Jaipur,Salaried,159500.0,Debt Consolidation,352800,326100,17.41,60,D,Completed,526700,9,Verified,Web
P2P101475,2023-04-09,Delhi,Salaried,87800.0,Vehicle,285300,272400,11.33,36,B,Completed,338900,8,Verified,Web
P2P100382,2024-12-16,Hyderabad,Salaried,53700.0,Vehicle,377600,377100,13.63,36,C,Completed,464800,9,Not Verified,Mobile App
P2P100423,2021-10-07,Bengaluru,Self-employed,43900.0,Small Business,201100,188500,14.8,36,C,Active,134100,4,Not Verified,Web
P2P101521,2021-07-04,Delhi,Business Owner,44000.0,Debt Consolidation,130200,128400,14.02,36,C,Completed,159300,4,Verified,Mobile App
P2P101948,2022-03-08,Chennai,Salaried,74600.0,Medical,220900,212900,20.08,48,E,Completed,326100,6,Verified,Mobile App
P2P101764,2024-02-01,Chennai,Salaried,57300.0,Debt Consolidation,212600,210300,20.41,36,E,Defaulted,90200,8,Not Verified,Mobile App
P2P101548,2024-05-06,Mumbai,Salaried,47500.0,Education,343500,340000,11.79,12,B,Defaulted,42800,7,Verified,Mobile App
P2P100446,2025-10-27,Hyderabad,Freelancer,69400.0,Home Improvement,184300,168800,10.65,36,A,Active,73700,6,Verified,Web
P2P100664,2022-10-04,,Business Owner,70000.0,Small Business,80600,72900,8.83,12,B,Completed,85300,2,Verified,Mobile App
P2P101025,2025-10-23,Pune,Freelancer,93500.0,Debt Consolidation,131000,129400,10.65,60,A,Active,88000,4,Verified,Mobile App
P2P100780,2024-09-22,Bengaluru,Salaried,96200.0,Debt Consolidation,624700,619700,19.04,24,D,Active,272400,18,Verified,Mobile App
